home,away,home_score,away_score,date,line,score,cover
Portland,Pepperdine,59.0,66.0,2019-02-20,-7.5,-7.0,1
BYU,SantaClara,85.0,75.0,2019-02-20,15.0,10.0,0
UtahValley,CSBakersfield,72.0,58.0,2019-02-20,3.0,14.0,1
ArizonaState,Oregon,77.0,72.0,2019-02-20,0.0,5.0,1
Colorado,USC,70.0,66.0,2019-02-20,8.5,4.0,0
EasternWashington,SacramentoState,77.0,76.0,2019-02-20,6.5,1.0,0
Idaho,NorthernArizona,61.0,78.0,2019-02-20,-2.5,-17.0,0
CalPolySLO,UCDavis,62.0,77.0,2019-02-20,-2.5,-15.0,0
CSFullerton,CalSantaBarbara,66.0,75.0,2019-02-20,-4.0,-9.0,0
Washington,Stanford,64.0,72.0,2019-02-20,2.5,-8.0,0
SeattleU,GrandCanyon,95.0,89.0,2019-02-20,5.0,6.0,1
PortlandState,MontanaState,87.0,77.0,2019-02-20,5.0,10.0,1
Utah,UCLA,58.0,69.0,2019-02-20,2.0,-11.0,0
Gonzaga,SanFrancisco,71.0,54.0,2019-02-20,18.0,17.0,0
SaintMarysCA,LoyolaMarymount,57.0,51.0,2019-02-20,15.0,6.0,0
CalRiverside,Hawaii,55.0,56.0,2019-02-20,2.5,-1.0,0
USCUpstate,Longwood,58.0,68.0,2019-02-20,1.5,-10.0,0
Liberty,NorthFlorida,82.0,77.0,2019-02-20,9.0,5.0,0
AlbanyNY,MDBaltimoreCo,50.0,69.0,2019-02-20,5.0,-19.0,0
StonyBrook,Vermont,54.0,63.0,2019-02-20,-3.0,-9.0,0
HighPoint,Presbyterian,82.0,70.0,2019-02-20,1.0,12.0,1
Hampton,GardnerWebb,87.0,77.0,2019-02-20,-3.0,10.0,1
NewHampshire,Hartford,67.0,63.0,2019-02-20,2.5,4.0,1
NorthAlabama,KennesawSt,65.0,46.0,2019-02-20,15.0,19.0,1
Binghamton,UMassLowell,86.0,84.0,2019-02-20,-2.5,2.0,1
Jacksonville,Lipscomb,67.0,68.0,2019-02-20,3.5,-1.0,0
NJIT,Stetson,78.0,69.0,2019-02-20,2.5,9.0,1
CharlestonSou,Campbell,51.0,66.0,2019-02-20,1.0,-15.0,0
Radford,NCAsheville,79.0,64.0,2019-02-20,9.5,15.0,1
Cornell,Yale,80.0,81.0,2019-02-21,-12.5,-1.0,1
DetroitU,WiscGreenBay,67.0,84.0,2019-02-21,0.0,-17.0,0
Fairfield,Niagara,61.0,60.0,2019-02-21,4.0,1.0,0
Marist,Monmouth,61.0,65.0,2019-02-21,-3.0,-4.0,0
Iona,Rider,70.0,69.0,2019-02-21,1.5,1.0,0
Manhattan,St.Peter's,64.0,67.0,2019-02-21,1.5,-3.0,0
Columbia,Brown,66.0,72.0,2019-02-21,-1.0,-6.0,0
Dartmouth,Pennsylvania,66.0,59.0,2019-02-21,-1.0,7.0,1
Harvard,Princeton,61.0,60.0,2019-02-21,7.5,1.0,0
Quinnipiac,Canisius,66.0,64.0,2019-02-21,2.0,2.0,2
Oakland,WiscMilwaukee,75.0,68.0,2019-02-21,4.0,7.0,1
SaintLouis,VaCommonwealth,80.0,62.0,2019-02-21,-1.0,18.0,1
KentState,Buffalo,98.0,104.0,2019-02-21,3.5,-6.0,0
Merrimack,SacredHeart,64.0,57.0,2019-02-21,1.5,7.0,1
RobertMorris,MountStMarys,68.0,60.0,2019-02-21,7.0,8.0,1
Wagner,CentralConn,68.0,56.0,2019-02-21,8.5,12.0,1
St.FrancisNY,Bryant,74.0,82.0,2019-02-21,-1.0,-8.0,0
FairDickinson,LongIsland,81.0,86.0,2019-02-21,0.0,-5.0,0
Wofford,Kansas,66.0,64.0,2019-02-22,-127.0,2.0,1
Tulane,Marquette,75.0,72.0,2019-02-22,137.0,3.0,0
Missouri,EasternMichigan,68.0,55.0,2019-02-22,-116.0,13.0,1
WesternMichigan,SouthAlabama,59.0,74.0,2019-02-22,143.0,-15.0,0
Drexel,Texas,68.0,70.0,2019-02-22,-124.0,-2.0,1
TCU,Michigan,67.0,71.0,2019-02-22,126.5,-4.0,0
MemphisU,Duquesne,60.0,70.0,2019-02-22,137.0,-10.0,0
Xavier,Villanova,55.0,64.0,2019-02-22,0.0,-9.0,0
MoreheadState,TennesseeState,66.0,63.0,2019-02-22,1.0,3.0,1
JamesMadison,Wyoming,74.0,78.0,2019-02-22,-139.0,-4.0,1
IllinoisState,Drake,57.0,53.0,2019-02-22,-1.0,4.0,1
GeorgiaState,St.Josephs,76.0,55.0,2019-02-22,144.0,21.0,0
TennMartin,SEMissouriSt,58.0,62.0,2019-02-22,-133.5,-4.0,1
Vanderbilt,Florida,78.0,59.0,2019-02-22,-139.0,19.0,1
SouthCarolina,LSU,80.0,86.0,2019-02-22,-1.0,-6.0,0
NorthDakota,OregonState,71.0,73.0,2019-02-22,-145.0,-2.0,1
Georgetown,UTRioGrandeValley,68.0,62.0,2019-02-22,-136.0,6.0,1
SantaClara,CSBakersfield,74.0,54.0,2019-02-22,135.5,20.0,0
MiddleTennSt,FresnoState,61.0,76.0,2019-02-22,-143.0,-15.0,1
UAB,LouisianaTech,58.0,73.0,2019-02-22,133.0,-15.0,0
OldDominion,CharlotteU,66.0,72.0,2019-02-22,134.0,-6.0,0
Hampton,Rice,87.0,62.0,2019-02-22,-142.5,25.0,1
FloridaA&M,DelawareState,66.0,86.0,2019-02-22,134.0,-20.0,0
FlaGulfCoast,SoCarolinaSt,55.0,65.0,2019-02-22,126.0,-10.0,0
NewOrleansU,MDEasternShore,82.0,55.0,2019-02-22,-118.5,27.0,1
Presbyterian,USCUpstate,64.0,60.0,2019-02-22,-138.5,4.0,1
Southern,TexasA&MCorpus,56.0,62.0,2019-02-22,1.0,-6.0,0
NewHampshire,HoustonBaptist,68.0,73.0,2019-02-22,131.0,-5.0,0
Maine,AlcornState,46.0,61.0,2019-02-22,135.0,-15.0,0
EastCarolina,Temple,67.0,63.0,2019-02-23,-2.5,4.0,1
Wisconsin,Rutgers,79.0,71.0,2019-02-23,4.5,8.0,1
DetroitU,WiscMilwaukee,79.0,73.0,2019-02-23,0.0,6.0,1
Manhattan,Canisius,56.0,57.0,2019-02-23,3.5,-1.0,0
Monmouth,Quinnipiac,89.0,78.0,2019-02-23,7.5,11.0,1
Evansville,IndianaState,62.0,64.0,2019-02-23,-3.5,-2.0,1
Northwestern,Minnesota,57.0,83.0,2019-02-23,-3.5,-26.0,0
SouthDakotaState,SouthDakota,85.0,80.0,2019-02-23,5.5,5.0,0
Oakland,WiscGreenBay,92.0,88.0,2019-02-23,2.5,4.0,1
BoiseState,NewMexico,74.0,61.0,2019-02-23,9.5,13.0,1
OhioState,Maryland,79.0,72.0,2019-02-23,2.5,7.0,1
NotreDame,MiamiFlorida,87.0,71.0,2019-02-23,6.0,16.0,1
UtahU,USC,79.0,65.0,2019-02-23,-1.0,14.0,1
WashingtonState,Stanford,57.0,75.0,2019-02-23,-3.0,-18.0,0
Colgate,HolyCross,90.0,60.0,2019-02-23,18.0,30.0,1
Lafayette,LoyolaMaryland,68.0,70.0,2019-02-23,5.0,-2.0,0
St.FrancisPA,LongIsland,74.0,71.0,2019-02-23,7.5,3.0,0
St.FrancisNY,Wagner,71.0,75.0,2019-02-23,5.5,-4.0,0
Illinois,Nebraska,71.0,59.0,2019-02-24,14.0,12.0,0
Kansas,OklahomaState,83.0,58.0,2019-02-24,15.0,25.0,1
NCCentral,Howard,80.0,65.0,2019-02-24,14.0,15.0,1
MorganState,DelawareState,90.0,80.0,2019-02-24,11.5,10.0,0
N.CarolinaA&T,MDEasternShore,83.0,62.0,2019-02-24,12.0,21.0,1
BethuneCookman,NorfolkSt,78.0,55.0,2019-02-24,0.0,23.0,1
FloridaA&M,SoCarolinaSt,62.0,56.0,2019-02-24,5.5,6.0,1
AlabamaA&M,Southern,37.0,64.0,2019-02-24,-2.0,-27.0,0
AlabamaState,AlcornState,77.0,80.0,2019-02-24,3.0,-3.0,0
ArkPineBluff,TexasSouthern,74.0,72.0,2019-02-24,-8.5,2.0,1
MissValleySt,PrairieViewA&M,69.0,88.0,2019-02-24,-16.0,-19.0,0
Davidson,LaSalle,74.0,49.0,2019-02-25,11.5,25.0,1
WakeForest,Duke,113.0,101.0,2019-02-25,-10.0,12.0,1
MichiganState,Iowa,78.0,70.0,2019-02-25,7.5,8.0,1
CentralMichigan,Toledo,81.0,93.0,2019-02-25,2.0,-12.0,0
TexasA&M,Kentucky,60.0,69.0,2019-02-25,-7.0,-9.0,0
Auburn,Mississippi,67.0,58.0,2019-02-25,8.5,9.0,1
KentState,MiamiOhio,74.0,61.0,2019-02-25,10.5,13.0,1
Ohio,Buffalo,80.0,69.0,2019-02-25,0.0,11.0,1
EasternMichigan,NoIllinois,71.0,73.0,2019-02-25,3.0,-2.0,0
BallState,WesternMichigan,71.0,61.0,2019-02-25,10.5,10.0,0
LoyolaChicago,Drake,64.0,60.0,2019-02-25,7.5,4.0,0
Oklahoma,TexasTech,65.0,51.0,2019-02-25,-2.5,14.0,1
GeorgiaTech,Clemson,68.0,59.0,2019-02-25,2.5,9.0,1
NorthCarolina,NCState,85.0,79.0,2019-02-25,1.5,6.0,1
Wyoming,Nevada,68.0,73.0,2019-02-25,-10.0,-5.0,1
MississippiSt,Alabama,80.0,73.0,2019-02-25,3.0,7.0,1
SMU,MemphisU,58.0,53.0,2019-02-25,3.0,5.0,1
Tulsa,Tulane,62.0,57.0,2019-02-25,11.0,5.0,0
UtahState,SanJoseState,94.0,56.0,2019-02-25,22.0,38.0,1
SanDiegoState,ColoradoState,66.0,60.0,2019-02-25,14.0,6.0,0
SouthCarolina,Georgia,94.0,90.0,2019-02-26,5.5,4.0,0
NCGreensboro,Furman,67.0,81.0,2019-02-26,4.5,-14.0,0
TheCitadel,Mercer,57.0,73.0,2019-02-26,-7.0,-16.0,0
Wofford,ETennesseeSt,54.0,60.0,2019-02-26,-3.0,-6.0,0
WesternCarolina,Samford,109.0,78.0,2019-02-26,10.5,31.0,1
VMI,Chattanooga,64.0,71.0,2019-02-26,-2.5,-7.0,0
IllinoisState,Bradley,71.0,74.0,2019-02-26,-3.5,-3.0,1
IPFW,DenverU,58.0,51.0,2019-02-26,7.5,7.0,0
Manhattan,Marist,65.0,56.0,2019-02-26,5.5,9.0,1
Quinnipiac,Siena,77.0,84.0,2019-02-26,-2.5,-7.0,0
Pittsburgh,Syracuse,49.0,72.0,2019-02-26,-1.5,-23.0,0
St.Bonaventure,Duquesne,77.0,81.0,2019-02-26,4.5,-4.0,0
Massachusetts,VaCommonwealth,60.0,52.0,2019-02-26,-5.0,8.0,1
VirginiaTech,Virginia,53.0,56.0,2019-02-26,-3.0,-3.0,2
PennState,Rutgers,65.0,64.0,2019-02-26,6.0,1.0,0
Fordham,RhodeIsland,75.0,76.0,2019-02-26,-12.0,-1.0,1
GeoWashington,Richmond,70.0,73.0,2019-02-26,-7.5,-3.0,1
Connecticut,CentralFlorida,81.0,65.0,2019-02-26,8.5,16.0,1
SouthFlorida,EastCarolina,73.0,68.0,2019-02-26,8.5,5.0,0
NebraskaOmaha,NorthDakota,84.0,83.0,2019-02-26,5.5,1.0,0
SoIllinois,IndianaState,68.0,77.0,2019-02-26,3.0,-9.0,0
NorthernIowa,Evansville,84.0,64.0,2019-02-26,15.0,20.0,1
ULLafayette,ArkansasState,77.0,74.0,2019-02-26,3.5,3.0,0
Arkansas,Tennessee,86.0,69.0,2019-02-26,4.5,17.0,1
Marquette,Georgetown,93.0,72.0,2019-02-26,6.0,21.0,1
BostonCollege,NotreDame,61.0,62.0,2019-02-26,-4.5,-1.0,1
Minnesota,Maryland,73.0,74.0,2019-02-26,1.0,-1.0,0
SaintLouis,St.Josephs,76.0,63.0,2019-02-26,14.0,13.0,0
Vanderbilt,Missouri,52.0,61.0,2019-02-26,-2.5,-9.0,0
Florida,LSU,81.0,66.0,2019-02-26,3.5,15.0,1
AirForce,NewMexico,60.0,58.0,2019-02-26,1.0,2.0,1
Stanford,UtahU,70.0,62.0,2019-02-26,7.5,8.0,1
CaliforniaBaptist,UtahValley,73.0,66.0,2019-02-26,6.0,7.0,1
LongBeachState,CSNorthridge,64.0,73.0,2019-02-26,-1.0,-9.0,0
UNLV,BoiseState,76.0,66.0,2019-02-26,3.5,10.0,1
Army,HolyCross,67.0,61.0,2019-02-26,11.0,6.0,0
MDBaltimoreCo,Binghamton,74.0,76.0,2019-02-26,10.5,-2.0,0
Navy,LoyolaMaryland,62.0,57.0,2019-02-26,2.5,5.0,1
American,Lafayette,79.0,59.0,2019-02-26,3.0,20.0,1
Bucknell,Colgate,71.0,70.0,2019-02-26,-4.0,1.0,1
StonyBrook,Hartford,54.0,65.0,2019-02-26,7.5,-11.0,0
Lehigh,BostonU,57.0,55.0,2019-02-26,-5.0,2.0,1
Maine,NewHampshire,70.0,77.0,2019-02-26,-4.0,-7.0,0
UMassLowell,AlbanyNY,88.0,69.0,2019-02-26,1.5,19.0,1
StephenF.Austin,NorthwesternSt,90.0,59.0,2019-02-26,0.0,31.0,1
McNeeseState,SELouisiana,104.0,82.0,2019-02-26,0.0,22.0,1
NewOrleansU,TexasA&MCorpus,75.0,81.0,2019-02-26,25.0,-6.0,0
HoustonBaptist,NichollsState,85.0,93.0,2019-02-26,-7.5,-8.0,0
Lamar,IncarnateWord,86.0,66.0,2019-02-26,12.0,20.0,1
AbileneChristian,SamHoustonSt,85.0,69.0,2019-02-26,3.5,16.0,1
CollCharleston,Delaware,80.0,71.0,2019-02-27,4.5,9.0,1
NCWilmington,Drexel,76.0,65.0,2019-02-27,1.0,11.0,1
Hofstra,Towson,65.0,76.0,2019-02-27,7.5,-11.0,0
IUPUI,Oakland,71.0,68.0,2019-02-27,-4.5,3.0,1
Canisius,Iona,65.0,86.0,2019-02-27,1.5,-21.0,0
Niagara,St.Peter's,63.0,54.0,2019-02-27,-4.0,9.0,1
Michigan,Wisconsin,74.0,81.0,2019-02-27,7.0,-7.0,0
Purdue,IndianaU,57.0,49.0,2019-02-27,7.0,8.0,1
WichitaState,Temple,72.0,69.0,2019-02-27,10.0,3.0,0
ArkansasLR,ULMonroe,79.0,63.0,2019-02-27,12.0,16.0,1
WiscGreenBay,YoungstownState,102.0,92.0,2019-02-27,4.5,10.0,1
IllinoisChicago,DetroitU,84.0,67.0,2019-02-27,6.5,17.0,1
WiscMilwaukee,ClevelandState,68.0,70.0,2019-02-27,7.0,-2.0,0
Northeastern,JamesMadison,77.0,57.0,2019-02-27,12.0,20.0,1
MurrayState,EasternKentucky,74.0,62.0,2019-02-27,11.5,12.0,1
Belmont,TennesseeTech,65.0,62.0,2019-02-27,20.0,3.0,0
NorthernArizona,Montana,57.0,56.0,2019-02-27,-2.5,1.0,1
Northwestern,Illinois,66.0,74.0,2019-02-27,-6.5,-8.0,0
SEMissouriSt,EasternIllinois,70.0,72.0,2019-02-27,-4.5,-2.0,1
AustinPeay,MoreheadState,67.0,58.0,2019-02-27,15.0,9.0,0
TennMartin,SIUEdwardsville,75.0,90.0,2019-02-27,5.0,-15.0,0
TennesseeState,JacksonvilleSt,65.0,55.0,2019-02-27,3.5,10.0,1
OralRoberts,WesternIllinois,113.0,70.0,2019-02-27,13.5,43.0,1
NorthDakotaState,SouthDakotaState,71.0,69.0,2019-02-27,4.0,2.0,0
California,Colorado,76.0,62.0,2019-02-27,-9.5,14.0,1
USC,Arizona,57.0,48.0,2019-02-27,-6.0,9.0,1
GrandCanyon,NewMexicoState,53.0,67.0,2019-02-27,-6.5,-14.0,0
Gonzaga,SanDiego,94.0,59.0,2019-02-27,25.5,35.0,1
Nebraska,OhioState,54.0,75.0,2019-02-27,-10.0,-21.0,0
IdahoState,PortlandState,76.0,89.0,2019-02-27,-4.0,-13.0,0
No.Colorado,IdahoU,93.0,49.0,2019-02-27,17.0,44.0,1
SouthernUtah,E.Washington,51.0,69.0,2019-02-27,2.0,-18.0,0
CalPolySLO,CalIrvine,76.0,82.0,2019-02-27,-12.0,-6.0,1
SantaClara,SaintMarysCA,72.0,78.0,2019-02-27,-5.5,-6.0,0
SanFrancisco,PortlandU,81.0,65.0,2019-02-27,17.0,16.0,0
LoyolaMarymount,Pacific,53.0,60.0,2019-02-27,-1.5,-7.0,0
CSBakersfield,UTRioGrandeValley,79.0,59.0,2019-02-27,2.0,20.0,1
SacramentoState,MontanaState,81.0,52.0,2019-02-27,5.5,29.0,1
CalRiverside,CalSantaBarb,60.0,65.0,2019-02-27,0.0,-5.0,0
UCLA,ArizonaState,75.0,72.0,2019-02-27,2.5,3.0,1
Oregon,OregonState,69.0,54.0,2019-02-27,10.0,15.0,1
Hawaii,CSFullerton,70.0,59.0,2019-02-27,8.5,11.0,1
FloridaIntl,NorthTexas,59.0,78.0,2019-02-27,-4.0,-19.0,0
FlaAtlantic,TexSanAntonio,80.0,71.0,2019-02-27,4.0,9.0,1
WesternKentucky,LouisianaTech,95.0,91.0,2019-02-27,1.5,4.0,1
UAB,Marshall,88.0,80.0,2019-02-27,1.5,8.0,1
MiamiOhio,CentralMichigan,76.0,57.0,2019-02-27,-1.0,19.0,1
USCUpstate,Winthrop,82.0,90.0,2019-02-27,-9.5,-8.0,1
SacredHeart,St.FrancisNY,73.0,63.0,2019-02-27,8.0,10.0,1
KennesawSt,Liberty,52.0,76.0,2019-02-27,-22.0,-24.0,0
St.FrancisPA,MountStMarys,75.0,62.0,2019-02-27,9.0,13.0,1
LongIsland,Wagner,74.0,66.0,2019-02-27,7.5,8.0,1
NorthAlabama,NJIT,72.0,65.0,2019-02-27,3.5,7.0,1
FairDickinson,Bryant,74.0,72.0,2019-02-27,0.0,2.0,1
HighPoint,NCAsheville,76.0,80.0,2019-02-27,-2.0,-4.0,0
Merrimack,CentralConn,69.0,58.0,2019-02-27,16.0,11.0,0
Stetson,NorthFlorida,72.0,85.0,2019-02-27,-4.5,-13.0,0
Presbyterian,Longwood,55.0,58.0,2019-02-27,1.0,-3.0,0
Hampton,Radford,78.0,81.0,2019-02-27,-6.5,-3.0,1
FlaGulfCoast,Jacksonville,73.0,67.0,2019-02-27,0.0,6.0,1
CharlestonSou,GardnerWebb,74.0,83.0,2019-02-27,-1.5,-9.0,0
GeorgiaState,GeorgiaSouthern,70.0,79.0,2019-02-28,5.5,-9.0,0
NorthernKentucky,WrightState,62.0,64.0,2019-02-28,3.5,-2.0,0
Columbia,Harvard,69.0,77.0,2019-02-28,-7.0,-8.0,0
Fairfield,Quinnipiac,58.0,60.0,2019-02-28,2.5,-2.0,0
Rider,Monmouth,79.0,67.0,2019-02-28,3.5,12.0,1
Cornell,Dartmouth,70.0,82.0,2019-02-28,-1.0,-12.0,0
Marist,Siena,50.0,52.0,2019-02-28,-5.5,-2.0,1
Yale,Pennsylvania,76.0,73.0,2019-02-28,9.5,3.0,0
Brown,Princeton,49.0,71.0,2019-02-28,0.0,-22.0,0
Dayton,Davidson,82.0,67.0,2019-02-28,11.5,15.0,1
UTArlington,TexasState,85.0,87.0,2019-02-28,1.0,-2.0,0
Washington,WashingtonState,74.0,78.0,2019-02-28,10.0,-4.0,0
Ohio,KentState,76.0,69.0,2019-02-28,1.0,7.0,1
Pittsburgh,TexasAM,73.0,50.0,2019-02-29,135.5,23.0,0
Providence,Texas,58.0,68.0,2019-02-29,-125.5,-10.0,1
LoyolaChicago,PennState,67.0,68.0,2019-02-29,131.0,-1.0,0
CentralMichigan,BallState,63.0,63.0,2019-02-29,-134.0,0.0,1
SouthernIllinois,Detroit,59.0,90.0,2019-02-29,126.0,-31.0,0
KansasState,Fordham,58.0,69.0,2019-02-29,-125.0,-11.0,1
Tennessee,Florida,63.0,58.0,2019-02-29,1.0,5.0,1
Akron,IllinoisState,86.0,71.0,2019-02-29,-137.0,15.0,1
WesternIllinois,UL-Lafayette,63.0,69.0,2019-02-29,-152.0,-6.0,1
TheCitadel,Auburn,58.0,66.0,2019-02-29,-141.0,-8.0,1
Elon,WesternCarolina,79.0,67.0,2019-02-29,141.0,12.0,0
Drexel,Portland,66.0,68.0,2019-02-29,139.0,-2.0,0
AirForce,Oklahoma,74.0,73.0,2019-02-29,-134.0,1.0,1
IowaState,JamesMadison,61.0,81.0,2019-02-29,144.5,-20.0,0
WakeForest,NotreDame,84.0,73.0,2019-02-29,-0.0,11.0,1
WesternMichigan,GeorgeWashington,72.0,51.0,2019-02-29,127.0,21.0,0
Chattanooga,Oakland,74.0,68.0,2019-02-29,-132.0,6.0,1
Wofford,CoastalCarolina,47.0,84.0,2019-02-29,2.0,-37.0,0
Samford,VMI,84.0,78.0,2019-02-29,-0.0,6.0,1
MichiganState,NebraskaOmaha,78.0,67.0,2019-02-29,136.5,11.0,0
California,Utah,86.0,79.0,2019-02-29,-1.0,7.0,1
Georgia,Arkansas,99.0,89.0,2019-02-29,0.0,10.0,1
MiamiFlorida,Massachusetts,57.0,71.0,2019-02-29,-139.0,-14.0,1
CentralFlorida,MontanaState,54.0,63.0,2019-02-29,129.0,-9.0,0
Depaul,NorthCarolina,42.0,92.0,2019-02-29,135.0,-50.0,0
Troy,GeorgeMason,63.0,78.0,2019-02-29,-133.5,-15.0,1
Wyoming,MoreheadState,55.0,76.0,2019-02-29,126.5,-21.0,0
ArizonaState,Princeton,61.0,63.0,2019-02-29,-137.0,-2.0,1
IPFW,AustinPeay,66.0,61.0,2019-02-29,-142.0,5.0,1
UTRioGrandeValley,TennesseeTech,88.0,71.0,2019-02-29,-130.0,17.0,1
Tulane,LongBeachState,67.0,76.0,2019-02-29,137.0,-9.0,0
TennesseeState,SouthCarolina,65.0,86.0,2019-02-29,146.5,-21.0,0
Idaho,EasternWashington,55.0,68.0,2019-02-29,133.5,-13.0,0
WeberState,PortlandState,83.0,89.0,2019-02-29,0.0,-6.0,0
CalSantaBarbara,CSFullerton,58.0,92.0,2019-02-29,138.0,-34.0,0
SanDiego,SaintMarysCA,64.0,76.0,2019-02-29,127.0,-12.0,0
CalRiverside,Montana,49.0,79.0,2019-02-29,122.0,-30.0,0
Army,Bucknell,65.0,71.0,2019-02-29,-135.0,-6.0,1
RobertMorris,St.FrancisPA,78.0,68.0,2019-02-29,0.0,10.0,1
KennesawSt,Jacksonville,55.0,53.0,2019-02-29,-122.0,2.0,1
Navy,NorthAlabama,60.0,78.0,2019-02-29,126.0,-18.0,0
CoppinState,FairleighDickinson,72.0,83.0,2019-02-29,-136.0,-11.0,1
DelawareState,NewOrleans,84.0,68.0,2019-02-29,-143.0,16.0,1
CharlestonSou,GardnerWebb,65.0,70.0,2019-02-29,-137.0,-5.0,1
USCUpstate,NCAsheville,90.0,69.0,2019-02-29,-139.5,21.0,1
NorthwesternState,Lehigh,92.0,74.0,2019-02-29,-147.0,18.0,1
MississippiValleyState,ArkPineBluff,70.0,46.0,2019-02-29,-120.0,24.0,1
AlcornState,IncarnateWord,57.0,70.0,2019-02-29,-126.5,-13.0,1
AlbanyNY,AlabamaState,49.0,58.0,2019-02-29,-128.5,-9.0,1
St.Johns,Creighton,91.0,71.0,2019-03-01,-5.5,20.0,1
Temple,SouthFlorida,58.0,64.0,2019-03-01,4.5,-6.0,0
HoustonU,Cincinnati,68.0,55.0,2019-03-01,6.5,13.0,1
Illinois,IndianaU,67.0,66.0,2019-03-01,5.5,1.0,0
RhodeIsland,SaintLouis,62.0,72.0,2019-03-01,6.0,-10.0,0
Georgetown,Xavier,63.0,66.0,2019-03-01,0.0,-3.0,0
Quinnipiac,Marist,71.0,52.0,2019-03-01,5.5,19.0,1
Fairfield,Rider,51.0,65.0,2019-03-01,-2.5,-14.0,0
Monmouth,Manhattan,80.0,60.0,2019-03-01,5.5,20.0,1
OhioState,Michigan,77.0,63.0,2019-03-01,3.5,14.0,1
SMU,WichitaState,62.0,66.0,2019-03-01,0.0,-4.0,0
NorthTexas,WesternKentucky,78.0,72.0,2019-03-01,6.5,6.0,0
TexSanAntonio,UAB,66.0,59.0,2019-03-01,2.0,7.0,1
Rice,MiddleTennSt,77.0,66.0,2019-03-01,7.5,11.0,1
UTEP,SouthernMiss,75.0,56.0,2019-03-01,7.0,19.0,1
Duke,NCState,88.0,69.0,2019-03-02,13.0,19.0,1
Baylor,TexasTech,71.0,68.0,2019-03-02,7.5,3.0,0
WeberState,IdahoState,70.0,78.0,2019-03-02,6.5,-8.0,0
SoCarolinaSt,N.CarolinaA&T,65.0,76.0,2019-03-02,0.0,-11.0,0
Howard,MDEasternShore,62.0,60.0,2019-03-02,2.0,2.0,2
Grambling,MissValleySt,81.0,61.0,2019-03-02,15.5,20.0,1
JacksonState,ArkPineBluff,76.0,56.0,2019-03-02,11.5,20.0,1
TexasSouthern,AlabamaState,78.0,73.0,2019-03-02,8.0,5.0,0
PrairieViewA&M,AlabamaA&M,73.0,62.0,2019-03-02,14.0,11.0,0
SouthCarolina,MississippiSt,83.0,71.0,2019-03-03,2.0,12.0,1
VaCommonwealth,Duquesne,77.0,80.0,2019-03-03,5.0,-3.0,0
GeorgiaSouthern,ArkansasState,75.0,76.0,2019-03-03,8.5,-1.0,0
GeorgiaState,ArkansasLittleRock,89.0,70.0,2019-03-03,3.0,19.0,1
BallState,CentralMichigan,85.0,68.0,2019-03-03,8.5,17.0,1
Troy,UTArlington,64.0,78.0,2019-03-03,-6.0,-14.0,0
WesternMichigan,EasternMichigan,70.0,54.0,2019-03-03,-1.5,16.0,1
Buffalo,MiamiOhio,75.0,69.0,2019-03-03,8.5,6.0,0
PennState,MichiganState,71.0,79.0,2019-03-03,-1.0,-8.0,0
BostonCollege,Syracuse,71.0,84.0,2019-03-03,-4.5,-13.0,0
Richmond,Davidson,80.0,63.0,2019-03-03,5.0,17.0,1
Akron,Ohio,74.0,67.0,2019-03-03,8.5,7.0,0
SouthFlorida,Cincinnati,67.0,79.0,2019-03-03,-3.5,-12.0,0
SouthAlabama,TexasState,58.0,54.0,2019-03-03,-1.5,4.0,1
NorthernIllinois,Toledo,71.0,50.0,2019-03-03,1.5,21.0,1
Depaul,Marquette,69.0,68.0,2019-03-03,-4.5,1.0,1
Iowa,Purdue,68.0,77.0,2019-03-03,5.5,-9.0,0
Kentucky,Tennessee,73.0,81.0,2019-03-03,9.0,-8.0,0
Oklahoma,Texas,51.0,52.0,2019-03-03,6.5,-1.0,0
YoungstownState,WiscMilwaukee,63.0,57.0,2019-03-03,7.0,6.0,0
Oakland,ClevelandState,80.0,59.0,2019-03-03,7.0,21.0,1
IllinoisChicago,IUPUI,93.0,59.0,2019-03-03,9.5,34.0,1
Hartford,Maine,65.0,71.0,2019-03-03,7.5,-6.0,0
MDBaltimoreCo,StonyBrook,75.0,67.0,2019-03-03,-3.0,8.0,1
Vermont,AlbanyNY,85.0,62.0,2019-03-03,16.5,23.0,1
Lehigh,LoyolaMaryland,78.0,75.0,2019-03-03,1.0,3.0,1
Bucknell,HolyCross,65.0,62.0,2019-03-03,13.0,3.0,0
Liberty,NJIT,55.0,49.0,2019-03-03,17.0,6.0,0
Stetson,NorthAlabama,82.0,72.0,2019-03-03,2.0,10.0,1
Lipscomb,FlaGulfCoast,68.0,63.0,2019-03-03,6.0,5.0,0
NorthFlorida,Jacksonville,91.0,88.0,2019-03-03,8.5,3.0,0
USCUpstate,HighPoint,69.0,59.0,2019-03-03,4.0,10.0,1
CharlestonSou,Presbyterian,81.0,64.0,2019-03-03,4.5,17.0,1
Providence,Xavier,80.0,74.0,2019-03-04,5.0,6.0,1
GeorgeMason,SaintLouis,57.0,69.0,2019-03-04,-2.0,-12.0,0
VirginiaTech,Clemson,70.0,58.0,2019-03-04,0.0,12.0,1
IndianaU,Minnesota,72.0,67.0,2019-03-04,3.5,5.0,1
GeoWashington,Fordham,52.0,63.0,2019-03-04,6.5,-11.0,0
Arkansas,LSU,99.0,90.0,2019-03-04,3.0,9.0,1
